"gene","DESeq2_log2FC","DESeq2_padj","DESeq2_group","edgeR_log2FC","edgeR_FDR","edgeR_group"
"AT3G25140",-0.084082661,0.85834725,"ns",-0.0965067403577064,0.808617421497201,"ns"
"AT4G30550",0.150642108,0.85834725,"ns",0.135157624636831,0.79665674102017,"ns"
"AT2G40620",0.13396688,0.858437657,"ns",0.122427807182045,0.788728000580817,"ns"
"AT1G28110",0.184536952,0.858755896,"ns",0.170105258667392,0.803161166645109,"ns"
"AT1G57660",-0.139894934,0.858755896,"ns",-0.157972640663852,0.787324267884435,"ns"
"AT2G43030",0.126740223,0.858755896,"ns",0.111411827614923,0.854507340188925,"ns"
"AT1G15550",0.206429666,0.85875822,"ns",0.169829574441321,0.807107439182797,"ns"
"AT1G56590",-0.215638411,0.85875822,"ns",-0.20370736687375,0.792181078268364,"ns"
"AT2G13790",-0.173798212,0.85875822,"ns",-0.186385565511116,0.751511161721072,"ns"
"AT2G22250",0.162958354,0.85875822,"ns",0.150254577305613,0.778347025837556,"ns"
"AT2G26350",0.183066233,0.85875822,"ns",0.164743084141319,0.780790738625734,"ns"
"AT3G02320",-0.171427782,0.85875822,"ns",-0.186459349271588,0.735426626294547,"ns"
"AT3G49800",0.121168125,0.85875822,"ns",0.108379479811131,0.821879934382235,"ns"
"AT4G02370",0.10839868,0.85875822,"ns",0.0970223344855767,0.830655531293584,"ns"
"AT4G02410",0.25469248,0.85875822,"ns",0.182701859300707,0.854145283919101,"ns"
"AT5G01450",-0.184192679,0.85875822,"ns",-0.190124925792974,0.774692700014739,"ns"
"AT5G19230",-0.141383128,0.85875822,"ns",-0.164546128615699,0.767573470461036,"ns"
"AT5G50680",-0.203065325,0.85875822,"ns",-0.188453413413021,0.790587078256005,"ns"
"AT1G04430",0.088043038,0.858906765,"ns",0.0721409900847246,0.86975920063533,"ns"
"AT1G31340",0.138280506,0.858906765,"ns",0.126920125582784,0.793294540780243,"ns"
"AT3G61860",-0.144824342,0.858906765,"ns",-0.16374912345355,0.752374025891225,"ns"
"AT4G22930",-0.147125126,0.858906765,"ns",-0.164178375919874,0.754487706585525,"ns"
"AT5G22440",0.199421251,0.858906765,"ns",0.191672066304963,0.813032352102554,"ns"
"AT5G51430",0.098821183,0.858906765,"ns",0.0898223934389532,0.819947439640756,"ns"
"AT3G54950",0.200346595,0.858925752,"ns",0.196925594077346,0.773313402018344,"ns"
"AT5G63140",-0.256114816,0.858925752,"ns",-0.209443031265777,0.842395938315303,"ns"
"AT1G01950",-0.163394934,0.858983056,"ns",-0.171210830770885,0.776794901549201,"ns"
"AT1G64500",0.202007952,0.859088913,"ns",0.208867597037242,0.755861037769346,"ns"
"AT2G28550",0.116491618,0.859088913,"ns",0.100862946607311,0.83961555223846,"ns"
"AT2G36930",-0.153296938,0.859088913,"ns",-0.162512724272117,0.789325589623488,"ns"
"AT2G46390",-0.135356789,0.859088913,"ns",-0.154576552339773,0.760761151581181,"ns"
"AT3G06480",0.192787377,0.859088913,"ns",0.162234145498602,0.832091932581428,"ns"
"AT3G24480",-0.13747735,0.859088913,"ns",-0.160312219444416,0.791358543581776,"ns"
"AT3G44610",0.188110017,0.859088913,"ns",0.166710156731055,0.808285519053289,"ns"
"AT3G53430",-0.121013352,0.859088913,"ns",-0.140270143124915,0.79665674102017,"ns"
"AT4G35580",0.145853418,0.859088913,"ns",0.126964507795632,0.807719398917879,"ns"
"AT4G37270",-0.133351177,0.859088913,"ns",-0.149428498810448,0.75470240283452,"ns"
"AT5G12860",-0.167461186,0.859088913,"ns",-0.177128012957123,0.823394991194128,"ns"
"AT5G26280",-0.131846341,0.859088913,"ns",-0.146286616337859,0.819025326019456,"ns"
"AT5G41920",0.161964162,0.859088913,"ns",0.147890857134258,0.781893977200314,"ns"
"AT5G48240",-0.198808141,0.859088913,"ns",-0.199573119638117,0.776794901549201,"ns"
"AT1G67560",-0.103827533,0.859165296,"ns",-0.120079289660308,0.760002946224807,"ns"
"AT5G59530",0.155665862,0.859165296,"ns",0.140133541221711,0.786046010062489,"ns"
"AT5G65290",0.161112051,0.859269874,"ns",0.147759253713447,0.783847829538763,"ns"
"AT4G38860",0.260229111,0.859386407,"ns",0.202841082414973,0.843066417061172,"ns"
"AT5G18480",-0.185889745,0.859386407,"ns",-0.188328307638431,0.806480535386435,"ns"
"AT1G08590",0.119696723,0.859478493,"ns",0.10915425314795,0.816280015437485,"ns"
"AT2G23150",-0.218237763,0.859551176,"ns",-0.196860749598648,0.797980358824966,"ns"
"AT1G01600",-0.232872274,0.859936337,"ns",-0.211697425686962,0.813032352102554,"ns"
"AT1G12500",-0.104347413,0.859936337,"ns",-0.121347878284838,0.771659376474354,"ns"
"AT2G25350",0.179634127,0.859936337,"ns",0.170634224010222,0.769366096503194,"ns"
"AT4G09160",0.146872363,0.859936337,"ns",0.128049857939276,0.821356729318811,"ns"
"AT5G23575",0.102478213,0.859936337,"ns",0.0902694278830955,0.843066417061172,"ns"
"AT1G15780",0.137577457,0.859993765,"ns",0.119280150533189,0.829358314139259,"ns"
"AT1G69850",0.158197268,0.860482772,"ns",0.133477147483738,0.843953657931358,"ns"
"AT3G29760",-0.164237658,0.860482772,"ns",-0.17499357622131,0.753671511984468,"ns"
"AT5G64500",0.117240261,0.860482772,"ns",0.107891038453509,0.812115459409532,"ns"
"AT2G29290",0.186432901,0.860557322,"ns",0.175512337096986,0.791358543581776,"ns"
"AT1G60550",0.135726196,0.860779543,"ns",0.115679323134443,0.817285543400654,"ns"
"AT2G13820",0.152403703,0.860779543,"ns",0.141787773979272,0.788087135077691,"ns"
"AT2G37190",-0.09668449,0.860779543,"ns",-0.120356188631576,0.789325589623488,"ns"
"AT3G10380",0.116666562,0.860779543,"ns",0.104914532120807,0.8323214292889,"ns"
"AT3G10610",-0.16527665,0.860779543,"ns",-0.173053743131804,0.770107641208843,"ns"
"AT3G50430",0.189328741,0.860779543,"ns",0.184911921537885,0.775037564750083,"ns"
"AT3G58620",0.272758382,0.860779543,"ns",0.255327503602419,0.823810043158532,"ns"
"AT4G13460",0.127109101,0.860779543,"ns",0.118555563894131,0.796527408429507,"ns"
"AT5G13580",-0.277571806,0.860779543,"ns",-0.286767617996436,0.812082400962537,"ns"
"AT5G49980",0.106876689,0.860779543,"ns",0.0905522444080318,0.84435695435678,"ns"
"AT2G22450",0.137148775,0.86086132,"ns",0.127132717110875,0.789453100647507,"ns"
"AT3G46830",-0.105022211,0.86086132,"ns",-0.123816785039793,0.771974840941416,"ns"
"AT5G10980",0.093454422,0.86086132,"ns",0.0739093999394192,0.869027665168114,"ns"
"AT1G15030",-0.171528545,0.860934178,"ns",-0.17014974286909,0.802982523037888,"ns"
"AT1G73450",0.169785322,0.860934178,"ns",0.153599408809908,0.781309261282902,"ns"
"AT1G77380",-0.196761705,0.860934178,"ns",-0.231380276794447,0.773394014289091,"ns"
"AT1G79530",0.082700302,0.860934178,"ns",0.0733407553888535,0.856853194024465,"ns"
"AT3G04120",0.114056175,0.860934178,"ns",0.0974643100067184,0.870374290777794,"ns"
"AT3G59210",0.149682978,0.860934178,"ns",0.130332952530406,0.814555373233703,"ns"
"AT4G19410",-0.098503344,0.860934178,"ns",-0.115253453073447,0.792323070061316,"ns"
"AT5G55630",-0.129505136,0.860934178,"ns",-0.145096402478909,0.760002946224807,"ns"
"AT1G14840",-0.171408134,0.861698142,"ns",-0.172118512781963,0.790292676386939,"ns"
"AT1G31280",0.160693594,0.861698142,"ns",0.140775086523266,0.80420627921079,"ns"
"AT1G67880",0.21891695,0.861698142,"ns",0.189048932895119,0.814248950164686,"ns"
"AT1G76520",0.159170896,0.861698142,"ns",0.152572628442284,0.803978137400187,"ns"
"AT1G78870",-0.115135452,0.861698142,"ns",-0.127867859903222,0.771478929827812,"ns"
"AT2G41160",0.155402519,0.861698142,"ns",0.140521904477247,0.803241522343531,"ns"
"AT2G44920",-0.276308127,0.861698142,"ns",-0.206506848276558,0.863698201157526,"ns"
"AT2G46500",0.119310881,0.861698142,"ns",0.101118735203786,0.839493573775667,"ns"
"AT3G10860",0.15955464,0.861698142,"ns",0.148232796153842,0.835622986416441,"ns"
"AT3G12920",-0.115446023,0.861698142,"ns",-0.125799083421823,0.771520610090711,"ns"
"AT3G51010",0.179594241,0.861698142,"ns",0.170067947800153,0.790292676386939,"ns"
"AT4G01330",0.138622309,0.861698142,"ns",0.11951029269447,0.833628545563929,"ns"
"AT4G09630",-0.115834994,0.861698142,"ns",-0.137038254776628,0.747788370823332,"ns"
"AT5G38690",-0.201588984,0.861698142,"ns",-0.178578784018297,0.813415938161237,"ns"
"AT5G47860",0.19235062,0.861698142,"ns",0.154754956535403,0.832951069595686,"ns"
"AT5G50390",0.183029286,0.861698142,"ns",0.160861063840742,0.788493581436365,"ns"
"AT5G54440",0.16810172,0.861698142,"ns",0.142574860971419,0.84435695435678,"ns"
"AT5G60340",-0.147568493,0.861698142,"ns",-0.16761282972928,0.777737810667939,"ns"
"AT2G36220",0.127599713,0.862057457,"ns",0.112943268186169,0.813415938161237,"ns"
"AT5G34850",-0.097830383,0.862057457,"ns",-0.114957904139494,0.813415938161237,"ns"
"AT1G09430",0.139346831,0.862630592,"ns",0.116701178755558,0.85158798165624,"ns"
"AT1G18480",-0.179193054,0.862630592,"ns",-0.187286829156043,0.758998677587443,"ns"
"AT1G23480",0.20249517,0.862630592,"ns",0.18990069884768,0.803524433348686,"ns"
"AT2G43070",0.163012043,0.862630592,"ns",0.155602265125772,0.822982321833635,"ns"
"AT3G23400",0.161657172,0.862630592,"ns",0.14708272737199,0.809208495055221,"ns"
"AT3G48350",-0.366685686,0.862630592,"ns",-0.270052835402416,0.865369128225657,"ns"
"AT5G45620",0.119363148,0.862630592,"ns",0.105607787240371,0.817334400004893,"ns"
"AT3G03050",0.114693359,0.862679869,"ns",0.100672484157928,0.83930287256697,"ns"
"AT3G45090",0.153267529,0.862679869,"ns",0.140270518457046,0.789324211233357,"ns"
"AT5G59550",-0.187072154,0.86324867,"ns",-0.195067872699644,0.786320162215416,"ns"
"AT1G24050",0.103397806,0.863285796,"ns",0.0877170441018301,0.83189621943329,"ns"
"AT1G32640",-1.680487918,0.863285796,"ns",-2.01859459515849,0.70815286278554,"ns"
"AT4G15510",-0.237490044,0.863285796,"ns",-0.198017327251325,0.822906861991141,"ns"
"AT5G41940",0.105529137,0.863285796,"ns",0.0958192722824183,0.814555373233703,"ns"
"AT3G56070",-0.142625507,0.863653543,"ns",-0.159205269444626,0.757247641415338,"ns"
"AT4G36910",-0.279824391,0.863934306,"ns",-0.191841937776583,0.868410662054485,"ns"
"AT5G47080",0.148097252,0.86393686,"ns",0.135096488754621,0.804068864033693,"ns"
"AT1G72090",-0.175652907,0.864027123,"ns",-0.179642282098124,0.77798222404515,"ns"
"AT3G01200",0.143832476,0.864027123,"ns",0.129420727258954,0.799748989460782,"ns"
"AT3G05900",0.108845442,0.864027123,"ns",0.0952030630015356,0.866269860187593,"ns"
"AT3G53380",0.173290332,0.864027123,"ns",0.161156518840112,0.777525080438235,"ns"
"AT4G39050",0.112135927,0.864027123,"ns",0.0921743189285872,0.855501903300422,"ns"
"AT5G16760",0.112327168,0.864027123,"ns",0.0969540287708165,0.82985379829748,"ns"
"AT5G46170",0.125729463,0.864027123,"ns",0.108133405882091,0.816172790937033,"ns"
"AT1G55340",-0.159864696,0.864372075,"ns",-0.167476105997878,0.786320162215416,"ns"
"AT3G56110",0.13011017,0.864372075,"ns",0.119078858713987,0.802423690138052,"ns"
"AT5G47910",0.135212854,0.864372075,"ns",0.124431937509232,0.797076673149377,"ns"
"AT2G04740",0.213442705,0.864415726,"ns",0.163970543421311,0.842044889901681,"ns"
"AT1G30090",-0.142552663,0.864444586,"ns",-0.15919857255382,0.752103911690749,"ns"
"AT1G69640",0.146307248,0.864444586,"ns",0.126529906039437,0.828809895450654,"ns"
"AT2G37120",-0.189263406,0.864444586,"ns",-0.183558065405161,0.802982523037888,"ns"
"AT3G08710",-0.183514918,0.864444586,"ns",-0.179339093704168,0.795388671230317,"ns"
"AT3G60450",-0.178495247,0.864444586,"ns",-0.187427264828773,0.789325589623488,"ns"
"AT5G47400",0.210300725,0.864444586,"ns",0.179885301052605,0.815283942372646,"ns"
"AT1G76860",0.138304405,0.864544383,"ns",0.123340011039723,0.801165565326372,"ns"
"AT4G04770",-0.094731315,0.864923037,"ns",-0.117417448405428,0.786320162215416,"ns"
"AT1G34020",0.156486638,0.864972578,"ns",0.138729948136123,0.803524433348686,"ns"
"AT3G49120",0.069881311,0.864972578,"ns",0.0506221811488018,0.910762910263455,"ns"
"AT4G25900",-0.129251166,0.864972578,"ns",-0.146501081074898,0.778347025837556,"ns"
"AT5G49700",-0.16529148,0.864972578,"ns",-0.185826406594111,0.780294793072173,"ns"
"AT5G52882",0.129054319,0.864972578,"ns",0.112870805875864,0.839787237428296,"ns"
"AT5G67385",0.13754001,0.864972578,"ns",0.125303121641675,0.82689297285396,"ns"
"AT1G22740",-0.233623419,0.864979656,"ns",-0.206374845809234,0.83254277420387,"ns"
"AT1G26440",-0.125119994,0.86501422,"ns",-0.137344446897734,0.766465751479525,"ns"
"AT5G28850",-0.122677762,0.865124115,"ns",-0.138576445425504,0.762331692319101,"ns"
"AT3G57150",0.131111696,0.865287722,"ns",0.110090756978761,0.845524997948029,"ns"
"AT1G07670",-0.118231256,0.865442376,"ns",-0.13717641542424,0.789764904350009,"ns"
"AT4G34310",0.164964736,0.865746912,"ns",0.143068678168344,0.816249109252213,"ns"
"AT1G01900",1.088684519,0.865798353,"ns",0.767332391123019,0.751320691005523,"ns"
"AT1G08540",-0.135460439,0.865798353,"ns",-0.153559824570221,0.776004614356114,"ns"
"AT1G10200",-0.082868225,0.865798353,"ns",-0.0993466714367249,0.805910598702586,"ns"
"AT1G11530",-0.146525998,0.865798353,"ns",-0.163210184771056,0.753765497065704,"ns"
"AT1G13880",0.124854071,0.865798353,"ns",0.110421790684227,0.807304977054683,"ns"
"AT1G23400",0.11625572,0.865798353,"ns",0.0979763133556605,0.821277969022143,"ns"
"AT1G51720",-0.143706153,0.865798353,"ns",-0.161557736208851,0.766465751479525,"ns"
"AT1G65430",-0.156996981,0.865798353,"ns",-0.16468517492406,0.786320162215416,"ns"
"AT1G76550",0.15997359,0.865798353,"ns",0.150944239328358,0.81835167876473,"ns"
"AT1G78040",-0.111465152,0.865798353,"ns",-0.126507835414157,0.831469705291396,"ns"
"AT2G18230",-0.204316701,0.865798353,"ns",-0.177886847509112,0.813813344776925,"ns"
"AT2G30700",-0.129919464,0.865798353,"ns",-0.146683682672448,0.7779753718795,"ns"
"AT2G45530",-0.226425256,0.865798353,"ns",-0.245475400613305,0.789279609538614,"ns"
"AT3G24180",0.113861227,0.865798353,"ns",0.0969509154563184,0.842395938315303,"ns"
"AT3G28920",0.132555444,0.865798353,"ns",0.120518894860381,0.80398478751319,"ns"
"AT3G29390",-0.111580308,0.865798353,"ns",-0.124396301743316,0.774551776839909,"ns"
"AT3G51430",-0.139193069,0.865798353,"ns",-0.154064386359553,0.757296982911122,"ns"
"AT3G55050",-0.159139851,0.865798353,"ns",-0.172240302973005,0.777737810667939,"ns"
"AT3G62450",0.188027439,0.865798353,"ns",0.169723217065507,0.796527408429507,"ns"
"AT4G01370",0.112202046,0.865798353,"ns",0.102988914473542,0.817775912350439,"ns"
"AT4G01560",0.148047317,0.865798353,"ns",0.134404401329303,0.799829976929707,"ns"
"AT4G02450",-0.086299393,0.865798353,"ns",-0.105965034498615,0.792586721354637,"ns"
"AT4G10120",0.252400713,0.865798353,"ns",0.210673801823514,0.865369128225657,"ns"
"AT4G31200",0.175753439,0.865798353,"ns",0.150053318210496,0.819114462748394,"ns"
"AT4G33540",-0.119414675,0.865798353,"ns",-0.142965514442013,0.757296982911122,"ns"
"AT4G35870",-0.169908842,0.865798353,"ns",-0.179887664349068,0.790331766309723,"ns"
"AT4G35890",0.128261382,0.865798353,"ns",0.109495120503549,0.843360207920735,"ns"
"AT5G02540",0.194508494,0.865798353,"ns",0.159186860864177,0.866752806993592,"ns"
"AT5G12440",0.14305581,0.865798353,"ns",0.125484217148971,0.83740650156983,"ns"
"AT5G26180",0.207478858,0.865798353,"ns",0.176470446448329,0.824992421035428,"ns"
"AT5G67070",-0.213019238,0.865798353,"ns",-0.201369979268284,0.838930286617984,"ns"
"AT2G37200",0.161931949,0.866011305,"ns",0.143592588815237,0.811347099846926,"ns"
"AT5G20120",-0.16684698,0.866011305,"ns",-0.18056443372075,0.751784162122392,"ns"
"AT5G40650",-0.129617294,0.866011305,"ns",-0.143154881517928,0.754620840156906,"ns"
"AT5G50870",-0.161798042,0.866011305,"ns",-0.167754225562879,0.793294540780243,"ns"
"AT1G29750",0.165217208,0.866043298,"ns",0.159455855293734,0.802423690138052,"ns"
"AT4G28300",0.123562599,0.866290395,"ns",0.102231007569403,0.860155045846611,"ns"
"AT5G67330",-0.108500354,0.866290395,"ns",-0.117494920892963,0.772739244881515,"ns"
"AT5G40670",0.13824118,0.866291222,"ns",0.122915866796579,0.831469705291396,"ns"
"AT5G51180",0.134140444,0.866291222,"ns",0.118946708810672,0.813032352102554,"ns"
"AT3G16850",0.101987508,0.86643579,"ns",0.0849605033808616,0.8685875101185,"ns"
"AT4G13050",-0.183321616,0.86643579,"ns",-0.182881239252649,0.789725617182622,"ns"
"AT1G11545",-0.125788098,0.866735015,"ns",-0.139889032016288,0.807330410261322,"ns"
"AT1G79940",0.086604932,0.867014904,"ns",0.0753475145645139,0.854123858881323,"ns"
"AT5G27760",-0.240687296,0.867055507,"ns",-0.200108138068999,0.841571685609663,"ns"
"AT1G20090",0.168011522,0.867308196,"ns",0.15378002209415,0.836526040755115,"ns"
"AT1G63110",0.181105745,0.867308196,"ns",0.171938523472614,0.821860821886551,"ns"
"AT3G12010",-0.129897168,0.867308196,"ns",-0.142100199547025,0.771520610090711,"ns"
"AT4G13930",-0.09834879,0.867308196,"ns",-0.114638158464625,0.817807454511804,"ns"
"AT5G10290",-0.119638674,0.867308196,"ns",-0.137142421725076,0.770266608110504,"ns"
"AT2G32270",-0.189723374,0.867360592,"ns",-0.191949586793919,0.780294793072173,"ns"
"AT3G44190",-0.121035384,0.86745651,"ns",-0.135976763733389,0.773168047591563,"ns"
"AT5G06260",-0.118694264,0.86745651,"ns",-0.132217056079655,0.759827035996235,"ns"
"AT3G46000",-0.106392338,0.867501121,"ns",-0.123579896513573,0.804040992349955,"ns"
"AT3G06930",-0.184243262,0.867793938,"ns",-0.177709244966515,0.796955412144533,"ns"
"AT4G11960",-0.164277239,0.867868471,"ns",-0.16517344694622,0.797801944518307,"ns"
"AT4G11300",-0.170204635,0.86797793,"ns",-0.172109687511939,0.778347025837556,"ns"
"AT4G25370",-0.198943143,0.868246615,"ns",-0.181403888460672,0.835622986416441,"ns"
"AT1G55460",-0.129318669,0.868271377,"ns",-0.14857456393699,0.753765497065704,"ns"
"AT1G77510",-0.149660338,0.868358015,"ns",-0.155723733339622,0.804068892154881,"ns"
"AT3G61490",0.216538654,0.868419641,"ns",0.221105580096609,0.812082400962537,"ns"
"AT5G54110",-0.138248603,0.868419641,"ns",-0.154383035336656,0.760188433161083,"ns"
"AT4G08180",-0.106959496,0.868442933,"ns",-0.127258034752651,0.764736201388092,"ns"
"AT3G29160",0.128867221,0.868781304,"ns",0.112463524780324,0.823810043158532,"ns"
"AT1G61590",0.130033847,0.869242003,"ns",0.111986512547325,0.836759685466732,"ns"
"AT2G35330",0.123095289,0.869242003,"ns",0.107913316121674,0.828383730304804,"ns"
"AT2G27960",0.149622741,0.869337195,"ns",0.135715580532284,0.816977208106203,"ns"
"AT5G55290",-0.104211922,0.869337195,"ns",-0.122332062625301,0.762049188167918,"ns"
"AT2G10950",-0.168784777,0.869874716,"ns",-0.183455727082518,0.772739244881515,"ns"
"AT5G43010",0.120612557,0.869874716,"ns",0.113377005899769,0.80644061963952,"ns"
"AT5G44070",-0.111592119,0.869874716,"ns",-0.11979967849653,0.782120844516417,"ns"
"AT4G16144",-0.176569561,0.870226962,"ns",-0.185656730253171,0.784253023740344,"ns"
"AT3G44320",0.130896089,0.870332048,"ns",0.118536660812655,0.812115459409532,"ns"
"AT5G65220",0.079549727,0.870377644,"ns",0.0573775698798853,0.903365762755249,"ns"
"AT1G30280",-0.211509026,0.870389503,"ns",-0.198759797244478,0.809364592550093,"ns"
"AT1G69600",0.199591396,0.870389503,"ns",0.204299098999696,0.77927609459932,"ns"
"AT3G02740",0.131893743,0.870389503,"ns",0.118021701068197,0.820267977266557,"ns"
"AT3G05890",0.210957003,0.870389503,"ns",0.199744725019303,0.860879135346626,"ns"
"AT5G65620",-0.088103709,0.870394435,"ns",-0.0974311396511387,0.816424774013128,"ns"
"AT1G08570",0.106361693,0.870822031,"ns",0.0880235426145185,0.86052026076655,"ns"
"AT1G09150",0.178819282,0.870822031,"ns",0.174581912649486,0.811972806893871,"ns"
"AT1G32900",-0.208835216,0.870822031,"ns",-0.173050230982257,0.837934214721969,"ns"
"AT1G69450",0.123676521,0.870822031,"ns",0.111344322068216,0.827254973417322,"ns"
"AT1G79830",0.143100195,0.870822031,"ns",0.118783297917441,0.869037133844499,"ns"
"AT3G05420",-0.092018974,0.870822031,"ns",-0.106013564597533,0.786320162215416,"ns"
"AT3G09200",0.080752384,0.870822031,"ns",0.0608088496713092,0.90125076794367,"ns"
"AT3G17340",-0.137900277,0.870822031,"ns",-0.147317847676794,0.794691286126268,"ns"
"AT4G10070",-0.210513184,0.870822031,"ns",-0.213386905657061,0.809388476440903,"ns"
"AT5G18130",-0.150024282,0.870822031,"ns",-0.166106452133681,0.798855210424012,"ns"
"AT3G56800",0.109204915,0.870827797,"ns",0.0952788064022373,0.86903230555093,"ns"
"AT3G55520",-0.131106265,0.870845611,"ns",-0.146833147963701,0.771912667550554,"ns"
"AT5G04530",-0.088231477,0.87084796,"ns",-0.110862818061487,0.812310701738043,"ns"
"AT5G13630",0.155849694,0.871189631,"ns",0.14441216054169,0.866752806993592,"ns"
"AT1G55260",-0.147817673,0.87119673,"ns",-0.157873609053254,0.819145587972112,"ns"
"AT3G53120",-0.205154566,0.871297488,"ns",-0.23794253238428,0.762331692319101,"ns"
